Positive,"Remembered this Thai restaurant has been around for a long time. Find it very interesting, because you will have to scan the menu, which will lead you to the grab platform. Find it not so user friendly. 🤔🤔 for customers who don’t have Grab app.. alittle hard to order.

The serving of the food was prompt. We prefer the clear Tom Yum Soup! 🥘 But will opt for seafood option next time. the portion for the egg omelette fried rice was superb, to feed 6 pax. We ordered the basil pork too. Not too spicy. Price I would say still okay!

Find the Thai milk tea and lemon tea alittle too diluted though. May not order their drinks next time.

Would say it is a nice Thai Zhi Char restaurant."
Positive,"Had a great 1st meal here. Food was amazing. Started with the salmorego tomato soup so rich. Beef and pork pasta cannelloni was recommended and glad we ordered it. Octopus with cauliflower was very tender. Fiduea was full of umami but maybe a tad oily, still very yummy. Other reviewers said the white wine sangria as refreshing, but I personally preferred the red wine sangria. Can't go wrong with either to be honest. Will be back again, maybe try the beef Wellington."
Positive,"Food is nice, we love everything we ordered. Crew was very friendly and helpful. recommend!"
Positive,"Chicken tikka, and mutton meals are worth trying."
Positive,"First time visiting there by chance! The reception area is good for taking Instagram pictures! Didn't have a reservation and arrived about lunch time but was greeted warmly and accommodated by the friendly staff!
While eating I noticed a pattern that is quite similar to Citrus by the pool and realized they both are the same company!
I loved the waffles and the portion of the ice cream was huge! I think the waiter gave me a different flavor instead of what I requested which I didn't even notice till my wife pointed it out! Guess I was too busy enjoying the waffle.
Their Cajun lamb chops need a slight improvement as it was a bit chewy but the flavour was good and the mashed potatoes were tasty!
For the price it's definitely worth it!
Hope to visit again soon."
Positive,Not sure why the rating quite low. Definitely  deserve higher. This is actually a hard to find very yummy old school tze char stall. Give it a try and u will know!
Negative,Look at the ridiculous patty size!!! I feedback to the staff immediately. She just smile and walked away!!??
Positive,"Very delicious food, speedy delivery, and presentation was also good considering it came via delivery.
Samsui chicken was very tasty as usual, Ginger fried rice was fragrant and delicious, brocolli was the right texture and taste, hometown tofu was simple and soothingly tasty, sweet and sour pork was abit small but nonetheless good, longevity buns were beautiful.  Super happy on the effort taken, thank you team at IMM, a very scrumptious meal indeed."
Positive,"The plain prata is among the best in town. Worth coming just for that. Mutton soup is not bad as well.
Busy but Clean at any time of the day"
Positive,Son said the kids meal - Fried chicken was very yummy! Fried squid is good too! Decent priced with a nice marina view sitting outdoors.
Positive,I was quite surprised to find this restaurant in airport terminal 3 that served pretty good quality Indian breakfast food. My friend and I really enjoyed this healthy breakfast option over other fast food options for our food before our flight. It’s self service and price is airport price but the food is definitely worth it given we pay more for dry burgers.
Positive,Sandep was the MVP for the night. Excellent service and hospitality from him. He recomended us food that is to our liking. Thankyou! Food was good and to did not disappoint. However the prawns from the pasta was not the freshest as the entire prawns was black. Steak and  Tiramisu turned out great. Will revisit again.
Positive,I always have the young mutton biryani here. It's perhaps the only authentic Hyderabadi biryani in Singapore that I will rate. The rest are all average.
Negative,"The restaurant just reopened a week ago and it’s our first time at the buffet. The place was quite quiet, buffet spread is limited but have ample seats. The bbq pork ribs was the best dish among all. The Malaysia lok lok section have quite a lot of selection but they didn’t have a good deep fryer where the food wasn’t fried enough. So some came out uncooked and very oily inside. Hot coffee and tea is included in the buffet. Dessert was not good… the worst would be the kueh pie tee. The look of it won’t make you wana try as the stew vege was so dry and burnt. The cups have a bad oil taste too. But we had a good table service from Mr Azman where he keep recommending us to try different food! :)"
Positive,"Excelent plain pratas (one of the best in Singapore)
Best teh halia.
Good dum biryani (only every Friday)
Decent selections for mixed rice meals.
Good People too.

Been eating there almost daily since They started their shop in Toa Payoh interchange."
Positive,"Had a great meal at Tambi. Arrived at the restaurant on the dot and was showed to our seats. Looks pretty intimate dining at counter seats could see the chefs at work. A bit small but I believe there are bigger tables upstairs for bigger groups.
Asked the staff for recommendations and was given a few to decide. In the end since we were here we decided to order everything that was recommended.
Began with the starters, the Yellowtail Ssam which tasted interesting cooked Indian style and was complemented with the charred pineapple. Loved the pineapple which brought sweetness to the dish. The beef tartare was my most favourite in the starters which I believe should be ordered. If not the Oxtail bone marrow Murtabak should also be on the order list because it tasted so flavorful and richness of the oxtail.
Was given 2 recommendations for mains but we initially ordered one and then finally decided to get the other. First was the prawn  Maggie goreng, filled with wokhey you can see it as the chef was cooking and very fresh and giant prawn. Then we ordered and the 2nd main came which was the Australian wagyu bulgogi roti which I would say this would probably be the star of the night. So good and all the ingredients complemented each other so well the beef could just melt in the mouth.
Dessert was the banana and coconut pie which was a tad disappointing for me. Didn't really like it and would not recommend that.
Also tried a glass of Makgeolli Oh My Gat and it was quite an interesting drink.
Overall still an enjoyable meal with some memorable dishes."
Positive,"A  beautiful riverside spot in Sentosa Cove. Perfect spot to relax and unwind, featuring a Mediterranean interior.  It’s where you can enjoy delicious Mediterranean dishes with panoramic view. All their dishes are made fresh with quality ingredients and served in a warm and casually comfortable setting."
Positive,"Delicious Japanese food. Ordered a set of sashimi, bento, and a beef yuzu sauteed.

Sashimi was fresh, and almost all cuts of meat tasted rich and creamy. The swordfish was the standout fish.

The Natsu bento set came with a variety of side dishes. Tha beef yakiniku was well seasoned and well cooked, and the garlic fried rice was fragrant and not too salty.

The beef yuzu sauteed is an interesting dish to try, being served with a yuzu sorbet at the side. The beef was nicely cooked, and eaten with the yuzu sorbet creates an interesting flavour and sensation, fusing sweet, sour, and savoury, and balancing warm and cold.

Definitely coming back again for the dishes."
Positive,"Good quality Japanese food. Had the hot stone beef on a lead with home made miso paste. The beef was perfectly tender. The only problem was that even with an early reservation for a business lunch, they squeezed 7 of us into a table that was clearly for 6, and one of the tables was higher than the other two."
Positive,"Prawn is the medium size one and the noodles belong to the wetter side. Prawn and sotong quite fresh.

Not mind blowing but imo btr than the crowded geylang stalll."
Positive,Nice area to walk around. There's nearby parking that at night it's quite affordable too (I think we paid 2sgd for 2 hours). Pets are welcomed and can be seen quite often in the restaurants. Prices can be steep but the food is generally worth it
Positive,Hidden gem in Holland Village. Had the calpis sour (12) and gyudon (12). Meat was nice and had the charred taste and rice had great texture too. Ambience is very chill and quiet (Thursday 10pm) and service quality was great. Amazing experience overall and would definitely come back in the future.
Positive,"Hot Dog (SGD $20) @ Brotzeit.
.
Some may not know that Brotzeit is a Singaporean brand, opening its 1st outlet in July 2006, and since then has grown to 10 outlets in 5 countries.
.
Their German Bavarian rendition has a crisp toasted sourdough bun with bready sour earthy flavour, and a long snappy juicy käsekrainer pork and cheese sausage with meaty savoury spice cheesy salty flavour.
.
A light pickled gherkin relish with vegetal sour sweet flavour, creamy mayonnaise with milky sweet notes, and crispy fried shallots with vegetal earthy salty sweet flavour, complete this.
.
Sliced red chili lend an Asian twist and a mild spicy kick."
Positive,"Such luxuriously enjoyable Omakase 🤗
Rich sea urchin melts in our mouth 🤤
With friendly staff and chef, complementing with the sweet umeshu, making the meal even more mesmerising 🤠"
Positive,"This old school restaurant brings you back to your childhood with heartwarming dishes like promfet fish, braised goose and ginkgo yam paste. Service staff were friendly and food was served piping hot and fast. Great for 3 generation meal gatherings."
Positive,Excellent place for their vege dish. Our fav dishes have always been their crispy lotus and long beans plus the long beans fried with hae bee! Today we ordered the herbal chicken and the meat was tender and juicy! Of course the lady who tooked our order is always polite and provides good service even when she has many orders at hand.
Positive,I've eaten here many times for lunch and dinner. The food here is delicious and the portion size is generous. The prices are reasonable. The service standard here is also very good. The banchan dishes are all very good.
Positive,"Hellishly hot place to have lunch, but my colleagues and I drive over every day for lunch like a ritual for 4 days out of 5. Food is really good, the basics like horfun, fried rice, fish soup etc are very well done with great portions and meat/veg. Meat dishes like salted egg chicken can be rather pricey unfortunately. $5/pax gets you more decent portions than the nearby market can. Service is good."
Negative,Shiity place briyani at $7.50 without egg nor the crispy thing.
Positive,Love the fresh yummy sashimi that are carefully put together. Love the flavours in each dish. It was so filling and yummy. A good and reasonable price omakase dinner. Would recommend.
Negative,"I am extremely disappointed with the restaurant's decision to change the price of their Paper Tosai. It has become absolutely ridiculous and unjustifiable.

As a result, I will not be returning to this establishment anymore. The inflated prices have completely tarnished my dining experience. I urge others to be cautious before dining here, as the value for money is simply not worth it."
Negative,"The food is average; the double-boiled watermelon soup is well well-created. Traditional Stir Fried Mee Sua is too oily but tastes good. The steamed flounder was a significant letdown; it is tasteless - even the soy sauce is without taste (I believe it could be they took a frozen piece of fish and started steaming, causing this to happen). The decoration is unique and well-created; however, the restaurant is like a marketplace; if you want to enjoy your dinner in peace, avoid this place. They were banging their bowls and plates just next table, which we had to bear constantly."
Positive,"we decided to try this Korean restaurant! the staff were nice and friendly, and the servings were HUGE! we had the teriyaki chicken bowl, which unfortunately did not have a lot of chicken. on the positive side, they gave a large amount of fresh lettuce with a drizzle of kewpie mayonnaise, and added some krispy treats on the side to give the meal a perfect texture! the kimchi on the side was fresh as well, and the soup was delish. the side of fried chicken was perfectly crispy and juicy too. we would definitely come back to try more food!"
Positive,"Thank you for making my first omakase experience at your restaurant so special! It was a belated birthday celebration with my best friend, and the entire afternoon was truly memorable.

The staff was incredibly friendly and accommodating. When I realized I couldn't eat the beef in the ""SO BBQ"" dish (the description only mentioned hanging tenderloin), they quickly offered a delicious fish alternative without any hesitation. I truly appreciate their understanding and willingness to ensure I had a wonderful dining experience. Perhaps adding small icons to the menu indicating the type of meat in each dish would be helpful for future diners, especially those with allergies or preferences. For non-Korean speakers, adding translations or clearer description could improve understanding.

The food was fantastic overall, with a variety of creative and flavourful dishes. The sauces were flavorful, but perhaps a touch too strong for some of the dishes, slightly masking the delicate taste of the main ingredient. I also absolutely loved their kombucha and hope they consider selling it in batches in the future!

Overall, I had a fantastic experience at your restaurant and would highly recommend it to others. The staff's attentiveness, the delicious food, and the unique omakase format combined for a truly memorable experience. Thank you once again!"
Positive,"The food and services was above expectation and services was fast.
My first time there and the first impression on the food taste was exceptional good and couple with good view on a jetty"
Positive,"Went to this place for buffet lunch.Its close to Tanjong Pagar MRT, exit A in Icon Village.

The north Indian styled food tasted nice (I just had veg dishes) with one veg and one non veg starter,jeera rice,daal,naan,two veg sabji (palak panner and Gobi masala) ,two non veg curry ( chicken and mutton) ,salad and sweet dish (Rasgulla). Loved the veg pakoras :)

It has a nice sitting space.
Only con I felt that,they should refill the empty dishes fast."
Negative,"This feedback is especially only for Kailash Parbat Changi and I am a regular customer at KP Little India. I visited around 8.15 PM along with my friends family for Dinner for my daughter's birthday and we were total 13 pax. First of all, as usual food was amazing except MINI NAAN BOMB(it was in expired state which was shocking and unexpected for us but we just thought like it can happen sometime).. Now reason for giving 1 star for service, the service was extremely slow and no one was bothered to check back, we were keep calling them for the orders but it was very careless response always.. When we were placing one final order around 9.10 PM, person taking order immediately said as ""no more roti's(breads)"" is possible as we are closing now. Why I am surprised is because she didn't even listen as what I am about to order so it was very bad experience and I believe Kailash Parbat at Changi is good only for Buffets and not for Ala Carte as staff are very lazy and bit rude.. One last thing is our bill was 250+ so we were been informed that we can go for some complimentary or discount of 5% on bill but we were done with our food so we opted for discount which was not applied during payment and when I called & checked back with restaurant, response is that its customer's responsibility to inform during payment at counter as we cannot check with each customer during payment, its funny again as response was bit hard to listen. So guys plan accordingly at this outlet specifically  when planning for Ala Carte so that you don't get face disappointment."
Positive,"One of my favourite restaurant in Woodlands

Ordered
Mushroom soup
Squid Ink pasta
Sirloin steak
Escargot
Chocolate Lava cake

The squid ink pasta is all time favourite
Sirloin steak only has option for well done and medium. Tried the medium and the doneness just nice
The hot chocolate lava goes well with ice cream

Price is affordable and dishes taste good"
Negative,"Food was good
Rice were a little too tough
Surcharges on 5th day of Chinese lunar new year
2employees were talking to each other across our table over why one sat and took our order at that table in Cantonese.
Felt that they lack of respect for customers."
Positive,"Teh Halia is excellent. Good balance of ginger jus and teh. A little frothy would have completed the experience. 5*

Fritter was cold. Decent in taste but I reckon it would be excellent if it was at least warm. 4*

Maggi Mee Goreng was flavorful and came with 2 small pieces of fried chicken which were average. 3.5*

Kway Teow Kuah was very much a disaster. Kway Teow was not blanched through resulting it stiffed. The kuah was good. With only a few strands of cabbage and an egg, there was nothing else. No bits of protein nor pea. Come on, for the price! 2*

Service is prompt. Upon ordering from server, the food will be served to your table."
Positive,"Best dining experience I had in Singapore and I live here for over 10 years. Relaxed atmosphere, wine pairing is only an option (not a must!), food is absolutely delicious, great fusion of best quality meats and seafood. Strong flavors which paired so well, unbelievable. I am European so I do pay attention to my sourdough, I haven’t tried something like this in my life. These are really passionate people cooking in front of you; just watch, enjoy, relax and admire!"
Positive,The Hainan pork chop is good. The rest of the dish is decent very average taste. Today with only 2 of us. we order a fish which is quite big and they recommended us to try pork knuckle with sea cucumber which is huge. There is no way 2 person can finish the pork knuckle let along we have other dish. There is 2 small piece of sea cucumbers in there to show.
Positive,"The service was excellent and the food was very tasty too. We ordered the recommended dishes and they were all well executed. To top it all, the dishes were great value for money too. We’ll definitely be back for more."
Positive,"First time dining here since they moved.  Staff are friendly enough, and the restaurant serves several sets for lunch, including Thai chicken with rice, and fried pork with rice.  There are also ala carte dishes like sambal kang kong and sotong, as well as otah.

Our Thai chicken and fried pork sets were okay, and the sunny side up eggs were freshly cooked and delish.  The rice was a large portion, but the meat was not.  We also ordered an ice lemon tea and lime juice.  Lunch overall was $19.90, which was slightly on the high side."
Positive,"Love the ambience, service and food here. The enchanting entrance will sure catch your attention while you walk past it! Staff was really friendly and attentive.

Highly recommend the Sea Urchin rolled with Kagoshima A4 Wagyu Beef, Beluga Caviar."
Positive,"Portion of main was big. Ordered the Hawaiian teriyaki chicken chop. The marinade was abit on the sweet side, and too sweet for me.

Ordered a main and their promotion of a dozen of $1 oysters. Was a steal!

Was a hearty meal. Good enough for 2 ladies to share."
Positive,"Great Japanese restaurant.
Service was good. The staff was polite and was prompt to guide us to our seats.
Food was priced reasonable.
Quite like the food here and was a great dining experience.
A bright and clean environment to enjoy a wonderful meal.

The only issue to me was the wasabi wasn’t easily available. I had to wait the the bowl of wasabi to go one round of the conveyor belt."
Positive,Had prosperity lunch (CNY promotional menu) here. Food is good and service is prompt.
Positive,"Been to Charlie's Restaurant on a weekend afternoon at Boat Quay to have lunch recently. Got a seat along the Singapore River and the view was perfect to enjoy on a breezy afternoon. Ordered the Charlie's burger which was one of their signature item on the menu, it was great! A whiff of it got my mouth watering.. The quality of the ingredients and texture of the meat are spectacular, patty was juicy which I personally enjoy very much. Service staffs were also friendly, ensured that guests are well taken care of at the restaurant. Definitely worth a return to try other food on their menu!"
Positive,"Nice place to have brewed beer. Until 3pm the beer cost is 3 Sgd fir one pint value for money
Must try items is INDIAN PALE ALE and I recommend GOLDEN WHEAT BEER . Best way to spend Sunday with friends ."
Negative,"Went for the buffet on a weekday evening.

This is our 3rd time eating. And each time the food standard has changed and dropped. Now for 45++ for dinner, it is quite a steep price. But u do get a good variety of food. Some hits some misses.

The abacus used to be awesome, but the last 2 visits were disappointing. The roast and bbq pork was good, standards maintained. Drunken prawns  good too. Chilli crab, lacked flavour but the crab quality was solid n meaty. Buddha jump over the wall was decent, with an abalone, black chicken, mushroom some cordecyp flowers and a tiny dried scallop. The kailan was quite salty. Spinach 3 egg was average. Orh nee dessert good altho i didn't fancy the coconut cream. Mango sago normal.

Staff was friendly and thoughtful. But then again we were the ONLY table that evening.

The buffet is a good option to try various options. Portions are standard zichar sizes and not small plates so if u go eat in a small group, you may not be able to try many dishes cos you'll be full early on."
Positive,One of my family's favorite eating place. We have always enjoyed the food and it can have an extra serving of the soup. Yummy and comfort food
Positive,"We tried signature dishes, 黑三剁, Seafood Paofan and it’s was flavourful 👍👍 We also tried their suan cai yu and the fish is fresh tasting, tender yet firm. Staff was friendly"
Negative,"Yuzu was the highlight of the food and beverages served here. The location is pretty inaccessible unless by car. Grill, finger food and hotpot options. Not many tables available."
Positive,"Came here on July 18th, 2023. Located at the other end of Zhongshan Mall, near Ramada Hotel (currently closed) and facing Zhongshan Park. Quite a cool place with comfortable seating. Had the Paneer Salad, Mutton Vindaloo and Naan bread, all of which were really tasty and accompanied my beers very well. I was only surprised to hear English music when I walked in as I was hoping for some Indian tunes, only later to realize that they mix the playlist with English and Tamil songs. Nevertheless, service was great also."
Negative,Don’t waste your money and time here. I tried it once and will never come back here. The food is not cheap either.
Positive,"My favorite dish here is the Basil Chicken Rice. Hands down the best I’ve had in Singapore.

The Thai style Kang Kong was kinda weird. It tastes like vegetables cooked in curry sauce."
Negative,"Mixed Experience (Visit Date 26 Jun 22)

It was great that:
1.Not crowded when we went at 6pm and got a cosy corner seat
2. Friendly servers
3. Casual environment
4. The food came fast
5. Quesadilla, Samosa, Aglio Olio were good

Disappointing:
1. Ordered sweet potato fries.  Got us  regular fries. They took it back. A gentleman came back to say they didn't have sweet potato. So we asked to give us regular ones. Then someone got us some soggy ones. The same ones they made by mistake for us earlier?
2. The lady seemed to get things a little mixed up. Messed up the fries and then just forgot we had ordered quesadillas.
3. Prices (of drinks that we got) at par or more than FOC Sentosa or Coastes. View, Ambience and Service do not match"
Positive,"Great food with friendly crews!!!! The lighting in d restaurant is something new to me. They have both bright and romantic(cosy ) dining areas for us to choose
.. Food with reasonably pricing... The nice to meet u platter is cool"
Positive,"Convenient location. Food and service are average, but too expensive."
Positive,Good variety of dim sum.
Positive,Food was a littleeee salty like those you would find in Bangkok but nothing to really complain about. Just ask for less salty if you prefer it that way. The service was impeccable! They were more than happy to answer our questions and were very friendly.
Positive,"Very prompt service, comfortable place for both casual or formal tasty meals. Samsui Chicken with ginger sauce & lettuce is always so refreshing. Staff were very pleasant too!"
Positive,Music is a bit loud but food is good.
Positive,"My private family’s lunch at this Michelin star restaurant was exceptional. The chef's creativity shone through in the dishes, which were full of flavor and presented beautifully. The service was attentive and professional, making the dining experience even more enjoyable. The atmosphere was private and stylish, with pleasant decorations and a perfect setting for dining. I would highly recommend this restaurant to anyone who enjoys fine dining.$$$$"
Positive,"Samurai chicken burger was nice especially the sauce! The green tea ice cream was okay only, it's not matcha, but green tea. The seaweed fries were very flavourful too."
Negative,"Ordered veg and got non-veg. Tried calling almost a dozen times and then drove back all the way to the restaurant, instead of accepting the mistake, they were arguing but finally accepted the mistake and replaced with the veg dish. Overall quality of food has dramatically gone down. Overall very poor experience - both with the food and with how we were dealt with. Used to be our regular haunt for good north Indian food but don't think we will go there again."
Positive,"The quality of the food we had, particularly the pork, was absolutely exceptional. The succulent and flavorful taste of the grilled meat left us craving for more. It was evident that great care had been taken in sourcing high-quality ingredients and ensuring their preparation was done with expertise. The combination of flavors and the overall taste surpassed our expectations. Thank you!"
Positive,"Argentinian Steakhouse, Charcoal Grilled Dry-Aged Steaks!
•
Ordered:
•
- “Our Heavenly Meat Board”
Cuts of 300g - Ribeye, Tenderloin, Sirloin, Hanging Tender, Charred Padrón Peppers
- Sauce: Bochinche Chimichurri
•
Restaurant Manager, Emil is very friendly and hospitable. Their staffs asked whether we need glasses for our Whiskies and offered to wash our Glasses when we are done.

They allow us to Bring Whisky Bottle and it’s CORKAGE FREE!"
Negative,"Kaisendon options are good value and tasty. They also served a free bowl of miso soup, appetiser (carrot, daikon, and some bits of fish), and cold tea, which is nice. Unfortunately, the beef tataki was quite disappointing. It had a texture that was somewhat off and didn't quite taste like beef. No sear and was cooked more done than it should be. It might be that we were unlucky and got a bad piece because we saw others which looked much better."
Positive,My daughter is obsessed with their pratas. It is our go to joint. Staff are super warm and friendly. Great and fast service.
Positive,Visited a few times with my friends already. Food is really good and serves fast. The manager here gives good recommendations too! Recommend to visit!
