"Flood are just not the best. Mee goreng are not well fried( not cooked) after I complained and they changed. This is the second plate. I guess that all they can do.

But their prata I will give 7 out of 10 and the hailia( too diluted) and taste the ginger but got no tea and milk taste. I will say 3.5 out of 10

Ice milo. I give it 9/10",NEGATIVE
"The famous Chilli Crab! Leaving the price aside, the crab is good and fresh. The sauce is well done and we finish the whole thing. The price is daunting however. 1 kg crab costs SGD111!! So it is probably nice experience but never to be repeated 😅 other dishes (crab fried rice, spicy fried green bean and calamari) were ok not spectacular. The Peroni beer is good though. Really thirst-quenching!",POSITIVE
"Nice, clean and most importantly aircon eatery at very reasonable price. Staff is friendly and polite, serve to table. Portion is huge, good value for money!",POSITIVE
"Nice cozy atmosphere with a good variety of food options, from western to japanese to chinese. The oysters are great as well!",POSITIVE
"Nice place for Chinese cuisine fine dining. 6 course dinner, with tastefully selected dishes to go along with. Every course tasted well, particularly the cod fish and the dessert. The dessert came as a surprise as it comes with the popping sweet bits. Something that you won’t get to eat elsewhere. Manageable crowd and service was prompt. Will return :)",POSITIVE
"Purveyor of high-end Catalan cuisine. The offered tasting menu purports to be an overview of the restaurant's offerings, but has some notable misses. Service is attentive, though slightly pushy, while ambience is excellent on a quiet midweek night. In all, given the variable quality of the tasting menu, I would probably recommend going for ala carte versions of dishes you are actually interested in eating.

Liked:
- Galician octopus and pork belly. Honestly the best thing we had, and is unfortunately not included in the tasting menu. I think it should be - it's an excellent and easily-portioned showcase.

- Of the tasting menu:
- Amuse bouche was suitably amusing: a shot of unseasoned yet highly fragrant mushroom stock.
- Salmorejo soup with jamon ice cream was an interesting starter, though I couldn't really taste the jamon in the ice cream.
- Of the tapas courses, the croquette and bomba were standouts, especially the surprisingly spicy and piquant sauce underlying the latter.
- Stuffed Cannelloni. The presentation (a single sad-looking cannelloni spooned over haphazardly with a thick sauce) is unappetizing, but it tastes pretty good.
- Catalan creme brulee was excellent and a satisfying end to the dinner, as were the petit fours served after as a nice gesture commemorate our special occasion.

Ambivalent:
- Of the tapas courses, the toast-based tapas (the jamon and the anchovies) had toast that was a bit too crispy - when you bite into it, the toast breaks up and gets all over the table. In the case of the jamon, because of the way the jamon is shingled, it's all too easy to end up eating a whole piece of ham with your bite of toast, so that you're left with excess toast and no ham at the end. Basically the mechanics of those dishes doesn't quite work.
- Seafood Fideuà from the tasting menu. Carabinero prawn wasn't the freshest, and the short-cut noodles themselves had a sort of rubbery overfried texture while not being as flavorful as they looked.
- Crispy suckling pig with strawberries from the tasting menu. The suckling pig is good, if normal, but the presence of fresh strawberries strikes me as odd. Thought it would be good as a compote or something.

Disliked:
- Apple and Fennel salad, separately ordered. Honestly very meh; the one-note vegetal quality of the fennel overpowers the dish, burying the taste of the apple. A dish that doesn't really come together.",POSITIVE
"Great place for sashimi and sushi. Like a marketplace where you can choose pieces of seafood and they cut and plate it for you at no extra cost. They also carry Japanese cooking ingredients which you can buy. Great menu at very reasonable prices.  In particular, their chirashi sushi.  Even their gindara is reasonably priced.",POSITIVE
"Pricey, big plate with small portion, there’s service charge too. Spent $40 for 2 pax for subpar hawker food. The food did not go down well with my stomach. Had mild diarrhoea with grinding stomach, even gotta pop charcoal pills.",NEGATIVE
"Indulge your cravings for authentic German cuisine at Brotzeit. The menu boasts an extensive array of dishes, my favorite is their rosti paired with crispy pork belly, complemented by a refreshing Kale salad. A family-friendly place, they accommodated our needs by providing space for our pram, catering to both a baby and a toddler. The venue offers both indoor and outdoor seating, affording a great view of the harbor. Children are well-catered with their kids menu.

I’m impressed with the cocktail selection, crafted to perfectly complement their German beer offerings. This haven has become our go-to spot for weekend lunch outings, and the added value of membership truly enhances the overall experience. I recommend this gem for its outstanding value, cleanliness of the restaurant and welcoming staff.",POSITIVE
"Went to have dinner on 18 February 2024 as have passed this restaurant several times. Was totally surprised by the quality of food. We tried the seafood hotpot and it was really yummy. The ingredients are fresh and the banchan was amazing. Fell in love with the lotus root, mashed potatoes with anchovies and the homemade kimchi. One word “Excellent”. The Makgeolli which is fermented rice wine, brought back memories as it is reminds me of a Peranakan desert something like glutinous rice wrapped in banana leaves and then leave to ferment over time. I highly recommend this family restaurant. Excellent. The staff is super friendly and very helpful if you need some recommendations",POSITIVE
"For less than $30/ pax, you get free flow servings of seafood, meats and drinks (including Thai milk tea and ice-cream!). Definitely a must go place for mookata lovers. Coupled with the unique Thai ambience of the building, I am loathe to share this but since the building is about to go soon… don’t miss it!",POSITIVE
"Top tier service, staff were extremely friendly and insightful … they would frequent our table to check on how we are doing.

Food was amazing, presentation on point very picturesque. I would highly recommend coming here",POSITIVE
"Beautiful and nice decorations in a nice neighborhood. Food was nicely presented and beautiful.

The menu was messy, they don’t categorize to appetizers or main dishes. Some of the dishes, the size are tiny as appetizers but the price is like main dish. Overall portions were pretty small and it’s confusing. Ended up 65 SGD per person but still not filling…",POSITIVE
"I feel they can improve the quantity/ quality of the food they are charging.

Ordered coin prata chicken set and it came with ""2"" chicken breast cube.",NEGATIVE
"They now have two rooms next to each other. We were allocated to the second one because the first was full. However, the experience was not so good. As we almost waited 40min when the food was finally served. If you looked at the second picture, the egg already solidified while the meat was not served. They seemed to have short of hands. Food was good. But the service really wasn’t nice. I had a poor experience although I visited second time. Minus two stars for the super long delay of the meat and the chaotic services.",NEGATIVE
"Reputable place for teochew food.

Steam promfret is their famous dish. Didn't disappoint!!

Yam Orh Nee is smooth and not so sweet..

Other dishes are average but the coffee pork rib is dry and tough.

Was also disappointing that some of the dishes are off menu such as Oyster omelette and braised pork belly.

Service staff are not approachable. Service is slow during peak hours.

Portion is small for the price paid.",POSITIVE
"I read through some past reviews, and it seems that their pastries are great, but as for the sandwiches, everyone has had a similar experience to me, overwhelmingly chewy and dry. I recommend adding sour cream or some sort of sauce to the sandwiches, which would enhance them greatly.",NEGATIVE
"Craving for affordable Thai cuisine? 🇹🇭✨

Helmed by the same team behind Soi Aroy, Super Thai is a restaurant in the day, bistro by night 🌃 Spoiler alert: food at this popular eatery doesn’t disappoint! We had…

🌟 𝗖𝗿𝗶𝘀𝗽𝘆 𝗣𝗮𝗽𝗮𝘆𝗮 𝗦𝗮𝗹𝗮𝗱 ($𝟭𝟭)
A unique modern twist, the crispy deep-fried golden papaya strips are served with sweet and sour sauce!

🌟 𝗖𝗹𝗮𝘆𝗽𝗼𝘁 𝗚𝗹𝗮𝘀𝘀 𝗡𝗼𝗼𝗱𝗹𝗲 𝘄𝗶𝘁𝗵 𝗞𝗶𝗻𝗴 𝗣𝗿𝗮𝘄𝗻𝘀 ($𝟭𝟰)
Cooked with a mixture of Thai herbs, the vermicelli soaks up all the umami goodness of the succulent king prawns 🦐

🌟 𝗧𝗵𝗮𝗶 𝗦𝘁𝗲𝗮𝗺𝗲𝗱 𝗦𝗲𝗮𝗯𝗮𝘀𝘀 𝘄𝗶𝘁𝗵 𝗟𝗶𝗺𝗲 𝗮𝗻𝗱 𝗖𝗵𝗶𝗹𝗹𝗶 ($𝟯𝟬)
We also had the signature seabass which was so satisfying 🫶🥹 Steamed in lime and chilli sauce (that reminded us of tom yum soup), this is very reasonably priced too! Available as $16 fillet or $30 for whole fish. Highlight of our meal! 🐟

🌟 𝗦𝗶𝗴𝗻𝗮𝘁𝘂𝗿𝗲 𝗣𝗶𝗻𝗲𝗮𝗽𝗽𝗹𝗲 𝗙𝗿𝗶𝗲𝗱 𝗥𝗶𝗰𝗲 ($𝟭𝟭)
Don’t miss out the fragrant golden yellow pineapple fried rice🍍This comes with prawns and cashews, though we opted for the chicken protein instead.

🌟 𝗚𝗿𝗲𝗲𝗻 𝗖𝘂𝗿𝗿𝘆 ($𝟭𝟬)
Filled with generous ingredients, their creamy green curry is worth trying! 🥘

We also tried the
🥬 𝗞𝗮𝗶 𝗟𝗮𝗻 𝘄𝗶𝘁𝗵 𝗖𝗿𝗶𝘀𝗽𝘆 𝗣𝗼𝗿𝗸 ($𝟭𝟮)
🐽 𝗕𝗮𝘀𝗶𝗹 𝗠𝗶𝗻𝗰𝗲𝗱 𝗣𝗼𝗿𝗸 𝘄𝗶𝘁𝗵 𝗖𝗲𝗻𝘁𝘂𝗿𝘆 𝗘𝗴𝗴 ($𝟭𝟯)
🍗 𝗦𝗼𝗶 𝗔𝗿𝗼𝘆 𝗦𝗶𝗴𝗻𝗮𝘁𝘂𝗿𝗲 𝗠𝗶𝘅𝗲𝗱 𝗣𝗹𝗮𝘁𝘁𝗲𝗿 ($𝟯𝟯)

Overall, worth visiting for satisfying Thai food.  Besides the aromatic flavourful dishes that we tried, they also offer value meal sets and weekday set lunch that doesn’t break the bank 🍴

📸 Instagram/TikTok: @myfoodframes",POSITIVE
"A rare gem for Tzechar in the heart of Macpherson! Dishes were all highly recommended by a close friend and all tasted fantastic! As the saying goes, always follow the 地头蛇! Not crowded for a weekend but I doubt it will stay hidden as this is definitely a 5 starred restaurant. Highly recommended to try the ones in the photos.",POSITIVE
"I want to be fair here
I came and ordered garlic Nann and butter chicken
They gave me curry chicken and refused to acknowledge their mistake
This meal turned out to be a salty curry nightmare
The meal was exorbitantly expensive and curry was at best salty poor
Poor mistake no recovery not a desirable place to come back",NEGATIVE
"A Cozy Izakaya that transports you to the land of the rising sun!

Food served were delicious and fresh!",POSITIVE
"Food, service and ambience are all 10/10! We've been here a couple of times and everything tastes good so far. They also change their menu every once a while:
- Wara-smoked tuna: 5⭐
Fresh and tart, great appetizer.
- Roasted duck breast: 4.5⭐
Very generous with the duck and love the sauce and veggies. Duck is very tasty, but just slightly gamey for sensitive taste buds.
- Squid ink risotto: 5⭐
The risotto tastes great and the presentation is super cute. Veggie puree at the side compliments the dish well.
- Tiramisu: 5⭐
One of the best tiramisu in SG. Very generous with the rum.",POSITIVE
"Went on Christmas Day and the dim sum lunch buffet pricing was $49++ for adults. It was really worth the money! Stuffed myself silly with many dishes that not only look good, but taste delicious. The ambience of the restaurant is quiet and spacious. Group of 10 for a table seats comfortably.",POSITIVE
"Good service provided here. Food is consistent as other outlet standards. Despite valentine day, there is large crowd and orders, staff is still attentive and proactive nonetheless. Highly recommended !",POSITIVE
"Excellent food, great ambience and fantastic service from their staff. My go to place for Korean food.",POSITIVE
"The place is always crowded and could get noisy. Used to off their delivery apps as they could not managed.

But recent visit, staffs are kinder and friendlier. Likely after Covid they managed to employ more staff.

Food is authentic and seasoning is just right.

Also everything is a hit.

Prices are slightly higher, if u considered the fact that they are not a restaurant setting eatery.",POSITIVE
So so so so good. We tried the original fondue (delicious) and then the mushroom fondue (even more delicious). Recommend pairing it with a nice fruity light wine to offset the delicious and filling meal. Staff is helpful and service is super fast. Book in advance as it gets busy extremely fast.,POSITIVE
"Fish ... is thick.
The ikura ...😱

Feel satisfied.

After a few places tried,  I guess this will be where I go when I need my sashimi fix in jurong",POSITIVE
"Queued outside for 10mins behind a lady. Lady managed to order and pay without any fuss, then when it was my turn, was told that i needed to wait at least 15mins because too many orders.",NEGATIVE
The food is delicious. I love the burger. The service is great too. Love the fact that they serve water FREE. Dislike restaurants that are so cheapskate and charge for still water. The sizzling brownie.... must try!,POSITIVE
"This is how every burger shop should make their beef patty. Super juicy and fragrant. Bun is soft. Definitely one of the best burger I’ve tried. But i am quite disappointed with the fries, nothing special.",POSITIVE
"Drinks are a tad too sweet, prata is not crispy but taste well. Mee goreng is good! A chill supper place for everyone.",POSITIVE
Famous Japanese BBQ brand new opening in Vivo City! Went for lunch as one. Clean and spacious interior and plenty of lunch options as well. Went for the Sukiyaki set meal. Tender and delicious thinly sliced beef with lots of healthy vegetables and soft boiled egg for dipping. Will be back for dinner with friends!,POSITIVE
Food was awesome and service was 10/10! Definitely worth it to come by for lunch and the wine pairing was great! Portion control and timing took to serve each course was on point!,POSITIVE
"The grilled free-range chicken probably had a good life running around, and certainly didnt skip leg day. Chicken leg was really dry and doesn't taste fresh. Mashed potatoes was probably free-range as well or the farmer never water his potatoes enough. But overall the food is still edible as I'm not a fussy eater, this is just my humble opinion.",NEGATIVE
"This Penang restaurant truly captures the authentic flavors of Malaysia. While the prawn noodles might not quite match those in Penang, their fried noodles are genuinely delicious. Moreover, they offer a delightful 奶油虾姑, while in Singapore, you probably only able found 虾婆 instead. The cendol is also excellent and highly recommended!",POSITIVE
Very good service from the Johorean Indian captain.,POSITIVE
"Visited in Jul 2023

The last time I had visited Rhubarb was 4-5 years ago. So a revisit was a long time coming. Good food and great service as always. There are 3 options/dining experiences you can choose from. I went for the most comprehensive one - 3 starters, 1 main with chef’s premium ingredient and 1 dessert.

While I can see how Rhubarb has been able to maintain its 1 star for so many years, I struggled a bit to find some key differentiating factor versus other French contemporary Michelin places. Good food nonetheless.

Service was really good. The dishes kept coming fast and I was done with my entire dinner in an hour.

All in all a very good dining place. If you haven’t been there, it is definitely worth going.",POSITIVE
"A hidden gem for craft beer lovers.
The brews are daring and various, with decent quality and reasonable price.
Food is yummy especially the cheese loaded fries. Give it a try when you're here.",POSITIVE
"Visit Date: 19 Nov 23

This was a busy evening at the Silver Shell Cafe. When we made the booking about 6 hours earlier, the restaurant reservation concierge was not sure if we could be seated inside. A month earlier we had a quiet dinner at the same pace but it was so warm and sultry, I did not enjoy either the ambience or the food.

Today we had opted for their buffet sitting inside and it was wonderful!
We were served by the same Thai lady who had served us a month earlier. She was very attentive and accommodating.

The Sunday theme was ""Singapore good Ol' Days"" and Boy! Was that Good!. The spread was exhaustive!
There was a salad bar, cheese, bread and charcuterie, a small spread of sushi, seafood station with clams, scallops, prawns and mussels.
At the Indian counter there was a delicious tandoori fish  along with a reasonable spread of veg and non veg options.
In the live satay station, beef and lamb satay were the best. There was a spicy sambal prawn to die for. The roasted lamb was ok. They also served a coconut chicken ( don't remember the name) which was the tastiest with rainbow coloured rice.
On another end of the hall was roasted duck, char siew, olive rice, chilli crabs and many others.I cannot even name all.
The dessert bar was quite exhaustive too. The bread pudding was very good and so was the creme brulee. The gula melaka sago was a little bland in comparison to others. There were assorted tarts cakes and fruits. The  pandan kaya and lapis cake were very good
We had shiraz to go with it all. Wine by the glass was quite comparable price-wise to any other city restaurant.
Delicious food in a great ambience. it was priceless family time.",NEGATIVE
Casual and fuss-free dining experience. Staffs are always friendly and attentive. Porridge taste consistent every time I visit. The black fungus appetizer that came with the set was refreshing. Spent around $13 for a quick and delicious meal.,POSITIVE
This is a great place to chill with frns or family. They serve very decent lunch and dinner too. 👍👍👍👍👍,POSITIVE
"one of the best zhichar in the west.
the place is not big and tables are limited tho.",POSITIVE
"My dad’s favourite place for fish head steamboat so we went there for his birthday lunch. We chose the badang fish option which had no bones so that it’s easier for everyone to eat. The soup was sweet and delicious and fish was fresh. We also ordered their signature homemade tofu, prawn paste chicken (prawn paste taste is strong!), qinglong vegetables, clay pot pig liver and all were good. My favourite is still the soup. Will come back again but recommended to make reservations for big groups cause the restaurant is quite small.",POSITIVE
"I recently had the pleasure of dining and take away at Nandhana’s Restaurant in Jookoon, and it was an exceptional experience. The food quality was outstanding, with every dish bursting with delicious flavors. The service was impeccable, thanks to the friendly and attentive staff who made our visit truly enjoyable.

One standout aspect was Manager Nadhan's remarkable responsibility and dedication. He ensured that everything ran smoothly, adding an extra layer of excellence to our dining experience.

The restaurant's welcoming atmosphere made it a perfect place to enjoy a meal with friends and family. Overall, Nandhanas Restaurant left a lasting impression on me, and I can't wait to return for more culinary delights. Highly recommended!",POSITIVE
"Location is a bit out of the way. Food is good and reasonable.
Some hit and miss, stingray is good and the 3 cup chicken it ok only",NEGATIVE
Lamb taste and food quantity are really great. Really cheap on what we ordered. Recommend fried cumin lamb ribs. Only the decoration is kind of obsolete.,POSITIVE
"First time visiting..
Generally positive experience.
Pizza and Pasta worth a try. But price is on the high side, not wallet friendly.

Lobster bisque and lamb rack is a miss.

Truffle fries nothing fanciful - miss.

Service is average only.

Washroom available on site.
Carpark available on site.",POSITIVE
"Food was decent but service was excellent. The staff helped me greatly with the food recommendations and she was very patient.

I also managed to get a seat near the rain vortex so I had a nice view while dining.

Instagram: @smolbelly",POSITIVE
I had the lunch time promo (1-for-1 chicken chop) and it was good! The chicken was served on a hot plate which was still sizzling when it arrived and it was juicy and the texture was not too firm. There’s also a section where you can play darts with friends and I like how they separated the two areas so that dining section is not too noisy so that normal conversations can still be held.,POSITIVE
Went to pizza hut bedok yesterday with my family to have lunch. I was amazed how the staffs accommodate us with outstanding service most specially from Sylvia. She is very helpful with all our request and needs. Having a good meal with my family and with an extra mile service from the staffs was an amazing experience. Keep it up Team Pizza Hut Bedok Mall.,POSITIVE
"Exceptional food and impeccable service! The flavors were outstanding, and the seafood was incredibly fresh. The staff was friendly and attentive, making the dining experience truly enjoyable. Highly recommend.👍👍👍",POSITIVE
"First time try. Very nice! I especially enjoyed the Tofu Pork Stew and the Gimbap! The Korean lady boss was very friendly and customer oriented. We brought a birthday cake and she presented it beautifully with delicious ice cream free of charge. Would definitely visit again! Recommended!
👍👍👍",POSITIVE
"Food was amazing!! Octopus Leg is a must for appetiser - best polpo I’ve tried in Singapore! Pasta has good portion and really good too! The meat platter was best for sharing - the lamb was really good! Service is great, Francis and Jordan were really helpful and even suggested wine choice for the food we ordered. I’d come back again for sure!",POSITIVE
The food at this place is definitely above average if you are willing to wait. Be prepared to wait minimally 30 mins even for takeaways. Been many times. Had to wait for 1hr on one occasion. We were famished but the food did not disappoint.,POSITIVE
"My whole family was a saffron's briyani lover.. I travel from the west to the east just to have the briyani but now the standard really dropped way out.. First, the order takers at the counter couldn't understand English & got easily irritated.. Most Importantly, the food wasn't hot at all.. when asked the staff, he set they forgot to on the stove for the warmer set.. The rice, curry & the chicken wasnt hot. Best part of it is we went at around 1pm which is lunch time.. So disappointing!",POSITIVE
"Great place to hang-out. Very chill vibe, nice people, food is good, drinks are solid, good options, and the service is attentive and responsive.",POSITIVE
Not many stall operation.,NEGATIVE
Please do note that this Subway branch has already been PERMANENTLY CLOSED for awhile and I just got to know that when I drove there last week. Apparently Google hasn't been notified of this closure.,NEGATIVE
"Delicious Indian Food at an affordable price, I recommend the restaurant.",POSITIVE
"Had early dinner around 530pm on a weekday. The ambience and setting of this outlet is really nice and spacious. The booth seatings in the middle of the restaurant are very cozy and the way it’s designed, it still gives you privacy between tables.

Food is good, consistent across the various outlets I’ve been too. Mamma Mia is really a place you can keep coming back to again and again with friends and family to try different menu items and be assured the taste and quality will not disappoint every time.

They launched a new set menu! Limited options but a pretty good start. Extra compliments for the lemon parsley risotto I had today. Butter had a hazelnut flavour and the rice was creamy and refreshing at the same time. Very well prepared by the Chef.",POSITIVE
The overall food is delicious. The presentation is good for photo taking too. The only thing that makes me feel sad is… add spicy need to top up $1.50 but there got a spicy powder on the table. I really cannot! Really feel like being chop… i cannot give full stars for this !,POSITIVE
Great Indian in Sentosa cove and lovely staff serving. Delighted with this and well worth a visit.,POSITIVE
"Food came relatively fast with the exception of the Teochew olive rice. We checked with the server multiple times regarding the order but she brushed us off with “it takes time to steam” without even checking with the kitchen. After an hour of waiting we decided we had enough and asked to cancel the rice if it was not ready and it turned out that the kitchen did not even prepare it as there was a glitch in their system. The staff was not apologetic at all and merely said she would cancel the order while the other staff who took our order came to apologise as she did not check with the kitchen and assumed that they were preparing the food. This situation could have been avoided if they actually went to check on our order instead of brushing it off.

Edit:
They gave us a 10% staff discount to apologise for the issue.",POSITIVE
Super noisy and echoey place. The sounds from the staff keeping and laying out the plates plus the tons of kids running around made our dining experience hell. Went specially for dim sum but was informed that they were not available. on a Sunday 😂 samsui chicken and spicy potato leaves were good but everything else was average.,NEGATIVE
"Honestly a lousy meal.    The so called claypot fish head is $23 and tasted so fishy.     I stopped after 2 mouth.     The soup within is starchy type  with 4 tofu and 2 tan pieces.  The beef hor fun is so so.    The sweet and sour pork is good

Not worth the trip here",NEGATIVE
"Affordable and delicious sushi! Every rice is coated with unique sauce that is paired with the meat/vegetable topping u order. Extremely love the pork slice sushi and always order it everytime! The udon was a little hard but I enjoyed it still. The dessert choices are plenty compared to other sushi restaurants I know and I love it!

Glad to enjoy a complete meal here! The service staff are friendly too and the I got my seats fast even on a Saturday evening!",POSITIVE
"Nice french restaurant. Service workers very nice and polite. Food is solid. Please try the BBQ chicken. It's nice. Dessert glass made of plastic, cannot carry my dessert spoon, other than that, it's all good.",NEGATIVE
"Quite a nice supper spot. Halal eatery! Has food from standard prata to ikan bakar to ice desserts to butter chicken! Place is generally quite clean!

Many different stores and huge variety of food to choose from. Just sit down and wait for one of the servers/waiters to come to you. Everything will be ordered through them! Pay at the drinks stall after you are done eating!

Opens till real late too so its a big plus!",POSITIVE
"Al Hadheerah is located at the basement foodcourt of Toa Payoh hdb hub.

The ko-song roti prata is oh so nice and has a “crispyness” to it.

They have some promo value sets which are sold at a slight discount vs ala carte orders.

Try having the prata with the fish curry. Very nice!!",POSITIVE
